order_id,customer_id,customer_name,product_name,category,quantity,unit_price,order_date,status
ZPT100241,CUST3035,Arjun Patel,Britannia Bread 400g,Bakery,10,131.6,2024-04-08,Delivered
ZPT100242,CUST2759,Divya Pillai,Coca-Cola 1.25L,Cold Drinks,4,487.45,2023-06-27,Cancelled
ZPT100243,CUST3343,Aarav Shah,Tropicana Guava 1L,Juices,8,206.42,2023-11-26,Delivered
ZPT100244,CUST2744,Rahul Joshi,Lays Cream Onion 26g,Snacks,2,870.28,2023-07-23,Delivered
ZPT100245,CUST4056,Simran Kaur,India Gate Basmati 1kg,Staples,8,891.05,2024-05-14,Returned
ZPT100246,CUST2557,Riya Desai,Maggi Noodles 70g,Instant Food,9,852.08,2024-11-20,Pending
ZPT100247,CUST2485,Kavya Nair,Fortune Rice 5kg,Staples,6,911.66,2024-08-26,Delivered
ZPT100248,CUST4804,Gaurav Kapoor,Kellogg's Corn Flakes 250g,Breakfast,4,60.96,2024-10-26,Returned
ZPT100249,CUST3717,Riya Desai,Colgate Toothpaste 200g,Personal Care,1,120.02,2024-06-08,Delivered
ZPT100250,CUST4153,Meera Thomas,Lays Cream Onion 26g,Snacks,5,303.07,2023-12-08,Delivered
ZPT100251,CUST4145,Aditi Choudhary,Nescafe Classic 50g,Beverages,9,996.9,2024-05-15,Delivered
ZPT100252,CUST1271,Pranav Jain,Harpic Toilet Cleaner 500ml,Cleaning,5,12.65,2023-08-31,Delivered
ZPT100253,CUST3804,Bhavna Yadav,Quaker Oats 500g,Breakfast,3,155.51,2023-11-11,Delivered
ZPT100254,CUST1827,Lakshmi Bose,Ariel Washing Powder 500g,Cleaning,7,268.47,2023-12-30,Pending
ZPT100255,CUST3132,Pranav Jain,Aashirvaad Atta 5kg,Staples,3,136.8,2024-01-01,Processing
ZPT100256,CUST2409,Arjun Patel,Lay's Classic Chips 26g,Snacks,6,634.75,2024-11-18,Delivered
ZPT100257,CUST3068,Farhan Qureshi,Good Day Cashew 87g,Biscuits,5,383.74,2023-10-05,Cancelled
ZPT100258,CUST4913,Priya Mehta,Amul Milk 1L,Dairy,9,769.22,2023-11-22,Delivered
ZPT100259,CUST2384,Preeti Trivedi,Maggi Noodles 70g,Instant Food,8,213.0,2024-03-17,Delivered
ZPT100260,CUST3940,Varun Saxena,Pilsbury Maida 1kg,Staples,10,219.21,2023-05-07,Delivered
ZPT100261,CUST1952,Nikhil Chopra,Quaker Oats 500g,Breakfast,10,650.83,2024-01-21,Processing
ZPT100262,CUST3394,Bhavna Yadav,Fortune Sunflower Oil 1L,Oils,4,810.51,2023-08-31,Delivered
ZPT100263,CUST4230,Simran Kaur,Saffola Gold Oil 1L,Oils,8,113.06,2024-09-18,Processing
ZPT100264,CUST3122,Sneha Iyer,Minute Maid Orange 1L,Juices,6,437.88,2023-12-10,Delivered
ZPT100265,CUST1247,Vijay Kumar,Lay's Classic Chips 26g,Snacks,2,643.38,2024-04-05,Cancelled
ZPT100266,CUST4888,Aditi Choudhary,Sprite 750ml,Cold Drinks,7,131.01,2023-11-03,Delivered
ZPT100267,CUST3311,Deepak Mishra,Paper Boat Aam Panna 250ml,Juices,4,352.54,2024-11-20,Delivered
ZPT100268,CUST4912,Rajesh Sinha,Amul Milk 1L,Dairy,9,150.09,2023-10-11,Delivered
ZPT100269,CUST1155,Manish Tiwari,Bournvita 500g,Beverages,7,634.9,2023-10-10,Delivered
ZPT100270,CUST4842,Kavya Nair,Amul Milk 1L,Dairy,9,141.93,2023-01-18,Cancelled
ZPT100271,CUST2442,Kavya Nair,Haldiram Bhujia 200g,Snacks,10,28.93,2023-06-09,Delivered
ZPT100272,CUST3689,Pranav Jain,India Gate Basmati 1kg,Staples,4,845.35,2024-12-13,Cancelled
ZPT100273,CUST2033,Preeti Trivedi,Minute Maid Orange 1L,Juices,7,751.88,2024-08-17,Cancelled
ZPT100274,CUST2422,Rajesh Sinha,Quaker Oats 500g,Breakfast,4,307.9,2024-04-25,Pending
ZPT100275,CUST1992,Anjali Menon,Maggi Noodles 70g,Instant Food,4,904.47,2023-09-17,Delivered
ZPT100276,CUST4352,Preeti Trivedi,Aashirvaad Atta 5kg,Staples,7,162.93,2024-02-12,Delivered
ZPT100277,CUST1886,Bhavna Yadav,Parle-G Biscuits 100g,Biscuits,8,788.42,2023-11-10,Pending
ZPT100278,CUST4715,Pranav Jain,Fortune Sunflower Oil 1L,Oils,7,848.3,2024-04-25,Pending
ZPT100279,CUST3841,Pooja Reddy,Coca-Cola 1.25L,Cold Drinks,1,47.52,2024-02-25,Delivered
ZPT100280,CUST4712,Rajesh Sinha,Coca-Cola 1.25L,Cold Drinks,8,46.14,2023-06-22,Delivered
ZPT100281,CUST3684,Mohit Bhatt,Too Yumm Multigrain 60g,Snacks,4,436.59,2023-02-07,Pending
ZPT100282,CUST3572,Sunita Rawat,Coca-Cola 1.25L,Cold Drinks,5,34.87,2023-01-25,Delivered
ZPT100283,CUST1229,Varun Saxena,Parle-G Biscuits 100g,Biscuits,9,733.9,2024-03-13,Cancelled
ZPT100284,CUST4017,Arjun Patel,Fortune Sunflower Oil 1L,Oils,4,160.98,2023-11-10,Delivered
ZPT100285,CUST4700,Amit Sharma,Saffola Gold Oil 1L,Oils,7,488.9,2024-09-13,Processing
ZPT100286,CUST2481,Deepak Mishra,Britannia Bread 400g,Bakery,5,759.02,2023-02-21,Delivered
ZPT100287,CUST3982,Nisha Pandey,Real Fruit Juice 1L,Juices,1,69.86,2023-08-21,Delivered
ZPT100288,CUST4031,Tarun Banerjee,Sunfeast Dark Fantasy 75g,Biscuits,10,604.53,2023-01-24,Pending
ZPT100289,CUST3235,Shreya Agarwal,Good Day Cashew 87g,Biscuits,4,979.7,2024-11-28,Pending
ZPT100290,CUST3781,Mohit Bhatt,Good Day Cashew 87g,Biscuits,4,314.53,2024-01-13,Returned
ZPT100291,CUST3234,Arjun Patel,Lays Cream Onion 26g,Snacks,10,628.54,2024-03-05,Delivered
ZPT100292,CUST4909,Aditi Choudhary,Too Yumm Multigrain 60g,Snacks,7,167.57,2023-09-06,Delivered
ZPT100293,CUST3147,Rohan Verma,Sunfeast Dark Fantasy 75g,Biscuits,3,913.51,2024-05-27,Pending
ZPT100294,CUST4177,Sunita Rawat,Tata Salt 1kg,Staples,2,195.44,2024-09-11,Returned
ZPT100295,CUST4898,Varun Saxena,Quaker Oats 500g,Breakfast,2,742.15,2023-01-19,Processing
ZPT100296,CUST3871,Rohan Verma,Dove Shampoo 180ml,Personal Care,1,789.19,2024-04-29,Processing
ZPT100297,CUST2251,Aarav Shah,Lay's Classic Chips 26g,Snacks,4,456.91,2023-10-28,Delivered
ZPT100298,CUST3601,Shreya Agarwal,Tropicana Guava 1L,Juices,1,732.5,2024-05-12,Processing
ZPT100299,CUST1604,Sanjay Das,Dettol Soap 75g,Personal Care,9,904.07,2024-03-02,Returned
ZPT100300,CUST3390,Sanjay Das,Haldiram Bhujia 200g,Snacks,2,20.01,2023-04-30,Returned
ZPT100301,CUST2192,Pranav Jain,Fortune Rice 5kg,Staples,9,86.13,2023-04-05,Delivered
ZPT100302,CUST3688,Anita Dubey,Harpic Toilet Cleaner 500ml,Cleaning,3,471.4,2023-10-08,Cancelled
ZPT100303,CUST3396,Anita Dubey,Tropicana Guava 1L,Juices,8,717.53,2024-08-19,Delivered
ZPT100304,CUST1498,Gaurav Kapoor,Fortune Sunflower Oil 1L,Oils,3,56.52,2024-04-04,Pending
ZPT100305,CUST1951,Bhavna Yadav,Too Yumm Multigrain 60g,Snacks,10,216.69,2024-03-10,Delivered
ZPT100306,CUST1440,Rohan Verma,India Gate Basmati 1kg,Staples,4,643.82,2023-02-26,Pending
ZPT100307,CUST3799,Pooja Reddy,Saffola Gold Oil 1L,Oils,9,146.26,2024-03-24,Processing
ZPT100308,CUST1934,Kiran Nair,Lay's Classic Chips 26g,Snacks,7,492.74,2024-05-04,Processing
ZPT100309,CUST4752,Aditi Choudhary,Good Day Cashew 87g,Biscuits,10,243.11,2024-12-14,Returned
ZPT100310,CUST2723,Harsh Malhotra,Tropicana Guava 1L,Juices,6,722.51,2024-08-06,Delivered
ZPT100311,CUST3509,Pranav Jain,Fortune Rice 5kg,Staples,9,280.16,2023-07-08,Delivered
ZPT100312,CUST2635,Riya Desai,Fortune Sunflower Oil 1L,Oils,2,503.2,2023-11-07,Delivered
ZPT100313,CUST1099,Pooja Reddy,Maggi Noodles 70g,Instant Food,9,410.28,2023-07-15,Returned
ZPT100314,CUST4805,Farhan Qureshi,Nescafe Classic 50g,Beverages,6,550.89,2023-03-18,Delivered
ZPT100315,CUST2330,Riya Desai,Dove Shampoo 180ml,Personal Care,3,719.8,2024-08-27,Delivered
ZPT100316,CUST1987,Divya Pillai,Fortune Sunflower Oil 1L,Oils,10,245.26,2023-06-20,Returned
ZPT100317,CUST3814,Gaurav Kapoor,Minute Maid Orange 1L,Juices,9,85.34,2024-09-28,Returned
ZPT100318,CUST2822,Neha Gupta,Epigamia Greek Yogurt 90g,Dairy,5,833.17,2024-03-20,Processing
ZPT100319,CUST2285,Riya Desai,Good Day Cashew 87g,Biscuits,6,445.13,2024-07-29,Delivered
ZPT100320,CUST2037,Kiran Nair,Colgate Toothpaste 200g,Personal Care,5,838.59,2023-09-30,Delivered
ZPT100321,CUST3295,Bhavna Yadav,MTR Poha 500g,Breakfast,5,470.96,2023-09-17,Cancelled
ZPT100322,CUST4365,Mohit Bhatt,Good Day Cashew 87g,Biscuits,6,277.3,2023-11-18,Processing
ZPT100323,CUST4352,Arjun Patel,Tata Salt 1kg,Staples,5,964.75,2024-07-07,Cancelled
ZPT100324,CUST4940,Mohit Bhatt,Fortune Sunflower Oil 1L,Oils,7,164.94,2023-09-19,Delivered
ZPT100325,CUST4415,Tarun Banerjee,Colgate Toothpaste 200g,Personal Care,1,495.51,2024-10-26,Pending
ZPT100326,CUST4431,Pooja Reddy,Ariel Washing Powder 500g,Cleaning,3,940.45,2023-09-04,Delivered
ZPT100327,CUST3776,Manish Tiwari,Ariel Washing Powder 500g,Cleaning,4,469.94,2023-10-20,Delivered
ZPT100328,CUST4804,Vijay Kumar,Vim Dishwash Bar 200g,Cleaning,8,418.29,2024-08-12,Delivered
ZPT100329,CUST1189,Manish Tiwari,Quaker Oats 500g,Breakfast,9,26.97,2024-03-30,Processing
ZPT100330,CUST3857,Bhavna Yadav,Too Yumm Multigrain 60g,Snacks,9,162.77,2023-01-25,Delivered
ZPT100331,CUST4856,Swati Kulkarni,Epigamia Greek Yogurt 90g,Dairy,1,404.16,2024-12-20,Cancelled
ZPT100332,CUST3415,Mohit Bhatt,Coca-Cola 1.25L,Cold Drinks,10,518.92,2023-12-12,Pending
ZPT100333,CUST3687,Tarun Banerjee,Tropicana Guava 1L,Juices,9,958.07,2023-02-17,Delivered
ZPT100334,CUST4613,Tarun Banerjee,Too Yumm Multigrain 60g,Snacks,10,527.45,2023-03-05,Processing
ZPT100335,CUST1854,Rajesh Sinha,Nescafe Classic 50g,Beverages,4,457.19,2024-12-12,Processing
ZPT100336,CUST4096,Meera Thomas,Minute Maid Orange 1L,Juices,9,711.25,2023-03-03,Delivered
ZPT100337,CUST3345,Manish Tiwari,Real Fruit Juice 1L,Juices,6,318.51,2023-07-24,Delivered
ZPT100338,CUST2063,Amit Sharma,Red Bull 250ml,Energy Drinks,4,477.62,2023-08-17,Processing
ZPT100339,CUST1090,Mohit Bhatt,Tata Salt 1kg,Staples,2,939.47,2024-12-09,Delivered
ZPT100340,CUST4404,Gaurav Kapoor,Colgate Toothpaste 200g,Personal Care,3,600.62,2023-03-23,Pending
ZPT100341,CUST1831,Vijay Kumar,Sprite 750ml,Cold Drinks,7,723.32,2024-04-16,Delivered
ZPT100342,CUST2119,Nikhil Chopra,Tata Salt 1kg,Staples,2,722.5,2023-09-06,Delivered
ZPT100343,CUST2704,Aarav Shah,Saffola Gold Oil 1L,Oils,8,830.91,2023-12-21,Pending
ZPT100344,CUST3414,Preeti Trivedi,Surf Excel 1kg,Cleaning,3,120.63,2024-08-11,Processing
ZPT100345,CUST2544,Harsh Malhotra,Dove Shampoo 180ml,Personal Care,10,883.72,2024-01-28,Delivered
ZPT100346,CUST2271,Rahul Joshi,Dettol Soap 75g,Personal Care,3,629.93,2024-01-28,Delivered
ZPT100347,CUST3942,Varun Saxena,Bournvita 500g,Beverages,4,396.51,2023-08-18,Returned
ZPT100348,CUST4785,Rajesh Sinha,Pilsbury Maida 1kg,Staples,7,242.11,2024-05-21,Processing
ZPT100349,CUST2657,Nisha Pandey,Kellogg's Corn Flakes 250g,Breakfast,8,633.67,2024-11-29,Delivered
ZPT100350,CUST2932,Aarav Shah,Vim Dishwash Bar 200g,Cleaning,2,592.37,2024-01-26,Delivered
ZPT100351,CUST4199,Anjali Menon,Bournvita 500g,Beverages,5,981.1,2023-11-20,Delivered
ZPT100352,CUST4608,Anjali Menon,Aashirvaad Atta 5kg,Staples,4,450.16,2024-12-03,Delivered
ZPT100353,CUST1056,Pranav Jain,Lays Cream Onion 26g,Snacks,4,908.33,2023-09-03,Delivered
ZPT100354,CUST4578,Riya Desai,Red Bull 250ml,Energy Drinks,9,857.67,2024-09-20,Delivered
ZPT100355,CUST3014,Divya Pillai,Quaker Oats 500g,Breakfast,6,866.58,2024-06-20,Processing
ZPT100356,CUST1148,Meera Thomas,Pilsbury Maida 1kg,Staples,1,344.5,2023-12-14,Delivered
ZPT100357,CUST3011,Anjali Menon,Real Fruit Juice 1L,Juices,5,401.3,2024-01-14,Delivered
ZPT100358,CUST2423,Meera Thomas,Fortune Sunflower Oil 1L,Oils,6,769.56,2024-04-17,Pending
ZPT100359,CUST2685,Tarun Banerjee,Ariel Washing Powder 500g,Cleaning,5,901.13,2024-02-20,Returned
ZPT100360,CUST2088,Kavya Nair,Vim Dishwash Bar 200g,Cleaning,5,510.59,2023-03-01,Processing
ZPT100361,CUST2498,Divya Pillai,Real Fruit Juice 1L,Juices,8,829.51,2024-02-22,Returned
ZPT100362,CUST3544,Nisha Pandey,Lays Cream Onion 26g,Snacks,10,460.53,2024-10-26,Delivered
ZPT100363,CUST4868,Simran Kaur,Saffola Gold Oil 1L,Oils,4,625.4,2024-04-17,Delivered
ZPT100364,CUST3687,Anita Dubey,Amul Butter 500g,Dairy,6,387.79,2024-11-26,Processing
ZPT100365,CUST3232,Rahul Joshi,Coca-Cola 1.25L,Cold Drinks,8,35.15,2024-09-04,Pending
ZPT100366,CUST3248,Divya Pillai,Dove Shampoo 180ml,Personal Care,1,820.99,2024-09-27,Delivered
ZPT100367,CUST2583,Suresh Rao,Aashirvaad Atta 5kg,Staples,9,298.08,2023-07-15,Delivered
ZPT100368,CUST1606,Nikhil Chopra,Saffola Gold Oil 1L,Oils,3,906.79,2023-03-15,Returned
ZPT100369,CUST4692,Ananya Singh,Coca-Cola 1.25L,Cold Drinks,1,814.41,2023-04-09,Cancelled
ZPT100370,CUST3592,Rajesh Sinha,Dettol Soap 75g,Personal Care,9,670.13,2023-07-06,Delivered
ZPT100371,CUST4712,Varun Saxena,Sunfeast Dark Fantasy 75g,Biscuits,1,259.49,2023-10-14,Returned
ZPT100372,CUST4382,Anjali Menon,Lay's Classic Chips 26g,Snacks,7,757.91,2023-08-07,Delivered
ZPT100373,CUST2964,Aditi Choudhary,Dove Shampoo 180ml,Personal Care,9,304.5,2024-01-18,Delivered
ZPT100374,CUST3482,Divya Pillai,MTR Poha 500g,Breakfast,4,525.98,2023-07-19,Cancelled
ZPT100375,CUST2201,Aditi Choudhary,Dove Shampoo 180ml,Personal Care,4,776.42,2023-05-12,Returned
ZPT100376,CUST1434,Kiran Nair,Surf Excel 1kg,Cleaning,6,763.84,2024-12-17,Delivered
ZPT100377,CUST2124,Pooja Reddy,Amul Milk 1L,Dairy,8,173.61,2023-12-27,Delivered
ZPT100378,CUST4682,Bhavna Yadav,Mother Dairy Curd 400g,Dairy,6,375.52,2024-12-20,Delivered
ZPT100379,CUST4303,Nisha Pandey,Red Bull 250ml,Energy Drinks,8,521.74,2024-05-21,Returned
ZPT100380,CUST4916,Bhavna Yadav,Colgate Toothpaste 200g,Personal Care,8,134.92,2023-09-28,Delivered
ZPT100381,CUST1537,Arjun Patel,Fortune Sunflower Oil 1L,Oils,9,529.9,2024-12-10,Delivered
ZPT100382,CUST3939,Gaurav Kapoor,Real Fruit Juice 1L,Juices,4,258.66,2024-08-11,Delivered
ZPT100383,CUST2649,Anjali Menon,Britannia Bread 400g,Bakery,5,328.44,2024-01-13,Delivered
ZPT100384,CUST2354,Aditi Choudhary,Too Yumm Multigrain 60g,Snacks,1,75.96,2024-04-26,Delivered
ZPT100385,CUST4665,Nikhil Chopra,Aashirvaad Atta 5kg,Staples,10,197.19,2024-12-26,Delivered
ZPT100386,CUST2801,Divya Pillai,Fortune Rice 5kg,Staples,3,41.01,2023-05-28,Delivered
ZPT100387,CUST2887,Aarav Shah,Good Day Cashew 87g,Biscuits,9,675.14,2024-05-06,Returned
ZPT100388,CUST2159,Mohit Bhatt,Coca-Cola 1.25L,Cold Drinks,5,905.33,2024-12-12,Returned
ZPT100389,CUST4697,Ananya Singh,Epigamia Greek Yogurt 90g,Dairy,3,247.46,2023-01-11,Delivered
ZPT100390,CUST1629,Varun Saxena,Haldiram Bhujia 200g,Snacks,2,443.96,2024-01-04,Delivered
ZPT100391,CUST1984,Anita Dubey,Nescafe Classic 50g,Beverages,9,387.84,2024-08-18,Pending
ZPT100392,CUST2272,Swati Kulkarni,Tata Salt 1kg,Staples,8,568.62,2024-08-26,Cancelled
ZPT100393,CUST1964,Ananya Singh,Lay's Classic Chips 26g,Snacks,9,308.66,2023-09-17,Cancelled
ZPT100394,CUST4992,Divya Pillai,Sprite 750ml,Cold Drinks,10,283.92,2024-08-01,Delivered
ZPT100395,CUST4158,Sanjay Das,Minute Maid Orange 1L,Juices,2,277.04,2024-06-15,Returned
ZPT100396,CUST2575,Kiran Nair,Fortune Sunflower Oil 1L,Oils,7,664.61,2024-07-23,Returned
ZPT100397,CUST4158,Amit Sharma,India Gate Basmati 1kg,Staples,3,554.81,2024-04-19,Delivered
ZPT100398,CUST4806,Aditi Choudhary,Vim Dishwash Bar 200g,Cleaning,8,84.31,2024-08-31,Delivered
ZPT100399,CUST4119,Kiran Nair,Red Bull 250ml,Energy Drinks,2,306.21,2023-06-08,Pending
ZPT100400,CUST2341,Aarav Shah,Harpic Toilet Cleaner 500ml,Cleaning,3,21.66,2023-01-18,Delivered
ZPT100401,CUST3742,Riya Desai,Fortune Rice 5kg,Staples,9,484.74,2024-11-06,Delivered
ZPT100402,CUST2673,Sneha Iyer,Quaker Oats 500g,Breakfast,4,248.26,2023-11-15,Delivered
ZPT100403,CUST2465,Bhavna Yadav,Britannia Bread 400g,Bakery,4,852.03,2024-02-29,Delivered
ZPT100404,CUST3655,Meera Thomas,Quaker Oats 500g,Breakfast,4,824.65,2023-12-08,Delivered
ZPT100405,CUST1845,Gaurav Kapoor,Kellogg's Corn Flakes 250g,Breakfast,8,185.58,2024-06-02,Pending
ZPT100406,CUST2468,Aditi Choudhary,Britannia Bread 400g,Bakery,6,807.72,2023-04-30,Delivered
ZPT100407,CUST4963,Sunita Rawat,India Gate Basmati 1kg,Staples,10,235.44,2023-06-22,Delivered
ZPT100408,CUST3610,Priya Mehta,Ariel Washing Powder 500g,Cleaning,10,661.58,2024-09-24,Delivered
ZPT100409,CUST2476,Meera Thomas,Colgate Toothpaste 200g,Personal Care,7,886.76,2024-08-19,Pending
ZPT100410,CUST4516,Aarav Shah,MTR Poha 500g,Breakfast,6,607.18,2024-11-03,Returned
ZPT100411,CUST1105,Simran Kaur,Kellogg's Corn Flakes 250g,Breakfast,10,394.74,2024-03-14,Delivered
ZPT100412,CUST1279,Ananya Singh,Red Bull 250ml,Energy Drinks,4,721.13,2023-10-18,Delivered
ZPT100413,CUST1253,Lakshmi Bose,Lay's Classic Chips 26g,Snacks,7,628.77,2023-01-06,Cancelled
ZPT100414,CUST3909,Amit Sharma,Tropicana Guava 1L,Juices,6,218.08,2023-05-02,Processing
ZPT100415,CUST4763,Preeti Trivedi,Paper Boat Aam Panna 250ml,Juices,4,75.22,2024-01-17,Delivered
ZPT100416,CUST1738,Aarav Shah,Sunfeast Dark Fantasy 75g,Biscuits,3,907.99,2024-12-26,Delivered
ZPT100417,CUST3441,Aditi Choudhary,Hide & Seek Biscuits 100g,Biscuits,7,604.35,2024-11-19,Cancelled
ZPT100418,CUST1439,Nisha Pandey,Pilsbury Maida 1kg,Staples,8,979.76,2024-04-23,Returned
ZPT100419,CUST4057,Sneha Iyer,Coca-Cola 1.25L,Cold Drinks,7,459.28,2023-12-12,Delivered
ZPT100420,CUST2961,Ananya Singh,Paper Boat Aam Panna 250ml,Juices,7,873.25,2023-06-01,Processing
ZPT100421,CUST2791,Mohit Bhatt,Harpic Toilet Cleaner 500ml,Cleaning,10,526.48,2023-07-13,Delivered
ZPT100422,CUST3887,Rahul Joshi,Colgate Toothpaste 200g,Personal Care,2,624.6,2024-04-29,Delivered
ZPT100423,CUST4933,Rahul Joshi,Haldiram Bhujia 200g,Snacks,1,42.42,2024-02-16,Delivered
ZPT100424,CUST1168,Kiran Nair,Bournvita 500g,Beverages,4,880.98,2024-09-19,Delivered
ZPT100425,CUST4657,Sunita Rawat,Pilsbury Maida 1kg,Staples,1,395.32,2024-07-28,Delivered
ZPT100426,CUST4669,Kavya Nair,Lay's Classic Chips 26g,Snacks,4,227.48,2024-12-10,Delivered
ZPT100427,CUST2556,Nisha Pandey,Lays Cream Onion 26g,Snacks,8,56.1,2023-07-16,Pending
ZPT100428,CUST1938,Swati Kulkarni,Maggi Noodles 70g,Instant Food,8,15.98,2024-08-25,Pending
ZPT100429,CUST1543,Arjun Patel,Ariel Washing Powder 500g,Cleaning,3,654.74,2023-09-22,Delivered
ZPT100430,CUST4428,Pooja Reddy,Mother Dairy Curd 400g,Dairy,4,795.12,2023-05-13,Processing
ZPT100431,CUST1488,Suresh Rao,Real Fruit Juice 1L,Juices,7,816.49,2023-09-09,Delivered
ZPT100432,CUST1705,Neha Gupta,Minute Maid Orange 1L,Juices,6,294.24,2024-10-06,Delivered
ZPT100433,CUST2615,Priya Mehta,Lays Cream Onion 26g,Snacks,4,574.56,2023-04-21,Delivered
ZPT100434,CUST1572,Tarun Banerjee,Lay's Classic Chips 26g,Snacks,7,750.49,2023-11-01,Returned
ZPT100435,CUST2688,Lakshmi Bose,Tropicana Guava 1L,Juices,8,318.66,2023-12-06,Returned
ZPT100436,CUST3301,Bhavna Yadav,Nescafe Classic 50g,Beverages,6,849.76,2023-03-01,Cancelled
ZPT100437,CUST1050,Kavya Nair,Kellogg's Corn Flakes 250g,Breakfast,3,331.95,2023-09-21,Returned
ZPT100438,CUST2828,Ananya Singh,Saffola Gold Oil 1L,Oils,3,726.04,2024-04-14,Processing
ZPT100439,CUST1668,Riya Desai,Kellogg's Corn Flakes 250g,Breakfast,2,408.86,2024-12-20,Pending
ZPT100440,CUST4627,Nikhil Chopra,Quaker Oats 500g,Breakfast,8,72.38,2024-11-02,Pending
ZPT100441,CUST4010,Sunita Rawat,Quaker Oats 500g,Breakfast,5,368.69,2024-11-03,Delivered
ZPT100442,CUST2271,Kavya Nair,Aashirvaad Atta 5kg,Staples,6,639.89,2023-12-04,Returned
ZPT100443,CUST2375,Riya Desai,Ariel Washing Powder 500g,Cleaning,10,334.4,2023-01-23,Cancelled
ZPT100444,CUST4488,Manish Tiwari,Aashirvaad Atta 5kg,Staples,5,434.25,2023-07-01,Delivered
ZPT100445,CUST1666,Priya Mehta,Hide & Seek Biscuits 100g,Biscuits,8,454.17,2024-10-17,Delivered
ZPT100446,CUST4778,Kavya Nair,Real Fruit Juice 1L,Juices,5,94.54,2023-03-23,Delivered
ZPT100447,CUST1904,Priya Mehta,Fortune Rice 5kg,Staples,10,451.22,2024-11-17,Delivered
ZPT100448,CUST4455,Nikhil Chopra,Saffola Gold Oil 1L,Oils,1,217.37,2023-07-18,Delivered
ZPT100449,CUST1742,Aditi Choudhary,Bournvita 500g,Beverages,3,783.64,2023-10-02,Cancelled
ZPT100450,CUST3098,Ananya Singh,Parle-G Biscuits 100g,Biscuits,4,736.67,2023-09-16,Processing
ZPT100451,CUST3135,Preeti Trivedi,Tata Salt 1kg,Staples,1,147.96,2023-02-24,Delivered
ZPT100452,CUST4182,Anjali Menon,Kellogg's Corn Flakes 250g,Breakfast,9,157.2,2023-07-20,Delivered
ZPT100453,CUST3269,Kavya Nair,Haldiram Bhujia 200g,Snacks,1,588.93,2024-10-10,Delivered
ZPT100454,CUST2845,Pranav Jain,India Gate Basmati 1kg,Staples,7,254.09,2023-09-25,Delivered
ZPT100455,CUST1029,Gaurav Kapoor,Lay's Classic Chips 26g,Snacks,8,695.45,2024-11-28,Returned
ZPT100456,CUST2506,Rajesh Sinha,Hide & Seek Biscuits 100g,Biscuits,6,365.46,2024-05-05,Cancelled
ZPT100457,CUST4135,Sunita Rawat,Tata Salt 1kg,Staples,5,358.65,2024-03-18,Delivered
ZPT100458,CUST1117,Meera Thomas,Dettol Soap 75g,Personal Care,5,176.84,2023-01-30,Delivered
ZPT100459,CUST4282,Divya Pillai,Mother Dairy Curd 400g,Dairy,9,925.41,2024-03-08,Processing
ZPT100460,CUST2555,Ananya Singh,Coca-Cola 1.25L,Cold Drinks,6,891.16,2024-07-24,Delivered
ZPT100461,CUST2523,Suresh Rao,Too Yumm Multigrain 60g,Snacks,9,329.07,2024-06-04,Pending
ZPT100462,CUST4998,Anjali Menon,Aashirvaad Atta 5kg,Staples,7,843.87,2024-05-28,Returned
ZPT100463,CUST3859,Harsh Malhotra,Bournvita 500g,Beverages,4,662.01,2024-04-10,Delivered
ZPT100464,CUST2930,Varun Saxena,Paper Boat Aam Panna 250ml,Juices,5,97.25,2024-07-29,Cancelled
ZPT100465,CUST3519,Sanjay Das,Sunfeast Dark Fantasy 75g,Biscuits,2,889.31,2024-01-01,Processing
ZPT100466,CUST2236,Nikhil Chopra,Good Day Cashew 87g,Biscuits,3,751.09,2023-07-03,Delivered
ZPT100467,CUST3902,Meera Thomas,Britannia Bread 400g,Bakery,5,113.5,2023-05-21,Pending
ZPT100468,CUST1933,Bhavna Yadav,Good Day Cashew 87g,Biscuits,5,552.81,2023-06-10,Returned
ZPT100469,CUST1495,Riya Desai,Surf Excel 1kg,Cleaning,9,162.08,2023-03-02,Processing
ZPT100470,CUST1654,Suresh Rao,MTR Poha 500g,Breakfast,10,92.67,2024-01-06,Processing
ZPT100471,CUST3276,Rahul Joshi,Pilsbury Maida 1kg,Staples,6,277.05,2023-03-17,Pending
ZPT100472,CUST2706,Rajesh Sinha,Parle-G Biscuits 100g,Biscuits,10,639.72,2024-01-04,Delivered
ZPT100473,CUST4280,Pranav Jain,Real Fruit Juice 1L,Juices,5,988.58,2023-09-12,Delivered
ZPT100474,CUST1934,Bhavna Yadav,Mother Dairy Curd 400g,Dairy,10,388.9,2024-03-16,Cancelled
ZPT100475,CUST2718,Priya Mehta,Colgate Toothpaste 200g,Personal Care,4,362.46,2023-11-13,Processing
ZPT100476,CUST4190,Arjun Patel,Colgate Toothpaste 200g,Personal Care,4,724.72,2024-08-22,Delivered
ZPT100477,CUST3973,Kiran Nair,Red Bull 250ml,Energy Drinks,3,147.83,2023-10-20,Cancelled
ZPT100478,CUST2919,Meera Thomas,Epigamia Greek Yogurt 90g,Dairy,8,307.31,2023-09-04,Delivered
ZPT100479,CUST2649,Tarun Banerjee,Amul Butter 500g,Dairy,8,315.91,2023-09-11,Delivered
ZPT100480,CUST1712,Harsh Malhotra,Bournvita 500g,Beverages,2,98.65,2023-06-10,Delivered
